#Nodes:10000
#Edges:49883
73	9146	1.00222
74	7961	0.999223
74	8915	0.997587
74	9507	1.00068
74	9910	0.997811
75	689	1.01222
75	3224	1.01126
75	5449	1.007
75	9694	1.01395
76	3407	0.999026
76	8091	0.995964
76	9385	0.994913
76	9573	0.996171
77	2685	1.00816
77	4307	1.00896
77	6666	1.00568
77	9676	1.00736
78	3266	1.00245
78	7738	1.00345
78	8241	1.00537
78	9654	1.00402
79	5231	1.00334
79	6805	1.0036
79	7981	1.00492
79	9810	1.0039
80	4551	0.999115
80	4932	1.0042
80	7184	1.00324
80	7207	0.999918
81	664	1.00549
81	7564	0.987462
81	9099	0.987677
81	9886	0.986954
82	1520	1.0044
82	8993	1.0022
82	9165	1.00046
82	9557	1.0009
83	3829	0.997702
83	7710	1.00168
83	8291	1.00152
83	9045	1.0019
84	275	1.00137
84	962	1.00074
84	5248	1.00478
84	9805	1.0017
85	2487	1.00608
85	3865	1.00574
85	9754	1.0142
85	9937	1.01336
86	2648	1.00531
86	6469	1.00229
86	6840	1.00296
86	7604	1.00242
87	6677	1.00252
87	7376	1.00124
87	7775	1.00342
87	9967	1.00418
88	4036	1.00485
88	4563	0.997571
88	5355	0.999641
88	8585	1.00153
89	4665	1.00316
89	9115	1.00439
89	9125	1.00548
89	9769	1.00555
90	4062	1.00301
90	6866	0.999283
90	8310	1.00204
90	9527	1.00492
91	2669	1.00284
91	2998	1.00436
91	8836	1.00509
91	9166	1.00349
92	2445	1.00045
92	6546	0.997523
92	8736	0.994459
92	9629	0.995826
93	1968	0.988467
93	3847	0.993421
93	4627	0.999073
93	9783	0.990198
94	2247	0.995925
94	8621	1.00051
94	9015	0.999291
94	9782	0.998197
95	4101	0.996194
95	5808	1.0037
95	9417	1.00239
95	9677	1.00229
96	4993	0.999342
96	7109	1.0017
96	7901	0.999162
96	9940	0.998719
97	2968	1.00711
97	3395	1.0002
97	9611	1.00534
97	9870	1.0046
98	3863	1.00656
98	5295	1.00335
98	9027	1.00716
98	9548	1.00731
99	2668	1.00379
99	3523	1.01085
99	7407	1.00301
99	9460	1.00561
100	4681	1.00384
100	5491	1.00558
100	5602	1.00608
100	6277	1.0051
101	6275	1.00187
101	7443	1.00239
101	8521	1.00081
101	8917	1.00381
102	4326	0.99666
102	4366	0.997006
102	7930	0.995274
102	8666	0.996141
103	5800	1.00061
103	7890	0.998165
103	8274	0.994404
103	9013	0.996743
104	1677	0.994237
104	6202	0.996932
104	9612	0.993446
104	9772	0.993473
105	6395	1.00569
105	6690	1.00742
105	7285	1.00338
105	9796	1.00446
106	6753	0.999002
106	8799	0.998939
106	8951	0.997123
106	9266	0.997716
107	4038	1.00101
107	6621	1.00275
107	7270	1.00155
107	8331	1.00121
108	5036	0.999692
108	6385	1.00331
108	8931	1.00353
108	9920	1.00284
109	5862	1.00192
109	7352	1.00057
109	9389	1.00284
109	9960	1.00257
110	4585	1.00002
110	8398	0.994896
110	8562	0.995962
110	9514	0.99571
111	7701	0.997327
111	7704	1.00213
111	8379	0.997271
111	9219	0.999138
112	4438	0.998167
112	8628	0.997576
112	8813	0.999208
112	9995	0.995227
113	7668	1.00138
113	8574	0.99894
113	9310	1.00022
113	9870	0.998928
114	633	0.999254
114	7188	1.00343
114	9299	1.0045
114	9344	1.00577
115	5614	1.00179
115	6070	1.00292
115	8899	1.00547
115	9128	1.00508
116	5347	0.996259
116	7754	0.994283
116	8302	0.993431
116	9535	0.992498
117	6732	1.00356
117	7517	0.996139
117	8058	1.00165
117	8197	0.999306
118	1336	1.00734
118	4434	1.00663
118	8515	1.00685
118	9243	1.00783
119	3533	0.997079
119	4489	0.995369
119	8862	0.997444
119	9722	0.997235
120	6992	0.998564
120	7363	0.99793
120	9198	0.99907
120	9979	0.997158
121	2869	1.00019
121	8800	1.00492
121	9174	1.00297
121	9725	1.00529
122	7481	0.998106
122	7591	1.00017
122	8563	0.999614
122	9072	1.00018
123	148	1.00464
123	4823	1.00059
123	6232	1.00021
123	9540	1.0029
124	8260	0.999055
124	8724	0.997745
124	9219	0.997704
124	9396	0.998074
125	4411	0.998251
125	5676	1.00278
125	7908	1.00344
125	8625	1.00581
126	9423	0.99881
126	9427	0.998109
126	9542	0.998726
126	9942	0.997588
127	3932	1.00401
127	6483	1.0013
127	8123	1.00002
127	8679	1.00105
128	1839	1.00456
128	8613	0.997487
128	9831	0.996959
128	9938	0.99659
129	5012	1.00189
129	7731	1.00462
129	9655	1.00227
129	9972	1.00208
130	1881	1.00449
130	7354	0.994776
130	9158	0.995125
130	9893	0.99593
131	2519	1.00082
131	4423	1.00411
131	8364	1.00321
131	8861	1.0029
132	3882	0.992589
132	7209	0.99708
132	8852	0.99682
132	8905	0.994287
133	341	1.01473
133	681	1.00791
133	3662	1.00927
133	9410	1.01056
134	5617	0.997787
134	8878	0.997068
134	9065	0.99735
134	9607	0.995592
135	7579	1.00094
135	7814	0.999616
135	9169	0.997954
135	9881	1.00012
136	6738	1.00005
136	8565	1.00129
136	8937	0.997599
136	9832	0.999714
137	3750	0.993514
137	7378	0.995525
137	9659	0.995415
137	9710	0.994149
138	6391	0.996649
138	7454	0.997483
138	9240	0.997235
138	9708	0.996135
139	781	1.00022
139	6946	1.00083
139	9120	1.00095
139	9714	1.00181
140	6487	0.998367
140	8456	1.00203
140	8727	1.00357
140	9529	1.00411
141	406	1.01091
141	677	1.00221
141	7468	1.00554
141	9407	1.00638
142	7375	0.998623
142	9199	1.0001
142	9493	0.99861
142	9564	0.999028
143	540	1.00402
143	829	1.00289
143	5264	0.9947
143	8543	0.995912
144	2710	0.999616
144	7035	1.00151
144	7646	1.00052
144	8077	0.999423
145	9219	1.00055
145	9501	1.00016
145	9726	1.00017
145	9924	1.00076
146	6470	1.00342
146	7637	0.998754
146	9043	0.999654
146	9987	0.998126
147	3318	0.997202
147	6525	0.996767
147	8892	0.9978
147	9052	1.00005
148	423	0.996921
148	8998	1.00256
148	9219	1.00242
149	810	0.999839
149	5871	1.00566
149	8108	1.00662
149	9232	1.00439
150	4863	1.00374
150	6776	0.997627
150	8781	1.00162
150	9185	1.00382
151	7042	0.999583
151	7366	0.996961
151	9455	0.998098
151	9930	0.996896
152	1112	0.999921
152	7439	1.00528
152	9639	1.00731
152	9936	1.00678
153	8771	0.997339
153	9362	0.999745
153	9457	1.00018
153	9782	0.999417
154	2475	1.00172
154	2539	1.00716
154	8957	1.00298
154	9825	1.00365
155	2242	0.995178
155	8733	1.00223
155	9086	1.00381
155	9599	1.00296
156	2660	0.999134
156	7400	1.00582
156	7613	1.00246
156	8360	1.00275
157	7595	1.00099
157	7604	0.999763
157	8210	1.00142
157	9406	1.00158
158	7066	0.997955
158	8920	0.997218
158	9193	0.998859
158	9327	0.997216
159	1566	0.993949
159	3976	1.00021
159	7554	0.993234
159	8837	0.993406
160	6527	0.996926
160	6947	0.995098
160	7730	0.992765
160	8498	0.992645
161	2897	1.00361
161	7117	0.999099
161	8929	1.00209
161	9973	1.00008
162	196	1.00173
162	4196	1.00047
162	5599	1.00154
162	7018	0.998614
163	4668	0.999372
163	8106	1.00134
163	9270	1.00209
163	9839	1.00176
164	3800	0.998089
164	6012	0.998471
164	8911	0.9944
164	9329	0.99468
165	975	1.00492
165	6215	1.00615
165	6775	1.00675
165	8299	1.00381
166	4963	1.00356
166	8519	1.00345
166	8828	1.00291
166	9476	1.00353
167	2304	0.998769
167	5399	1.00325
167	7684	1.00051
167	8661	1.00077
168	4711	1.00695
168	6404	1.00739
168	9318	1.00927
168	9592	1.01015
169	552	1.00805
169	5768	1.01026
169	6700	1.012
169	8944	1.01103
170	743	1.00091
170	8499	0.999271
170	9477	0.997655
170	9622	0.998974
171	4860	1.00038
171	7952	1.00509
171	9340	1.00311
171	9402	1.00379
172	1416	0.995181
172	2498	1.00207
172	9116	1.00156
172	9761	1.00117
173	6443	1.00391
173	7812	0.999471
173	7971	1.00378
173	8847	1.00255
174	4968	1.00182
174	9290	1.00155
174	9762	1.00177
174	9967	1.00129
175	2581	0.998682
175	4644	1.0082
175	7071	1.00288
175	8460	1.0047
176	4181	1.00249
176	7018	0.998834
176	9818	1.00092
176	9963	1.00093
177	2023	1.0101
177	3156	0.998953
177	3911	1.01033
177	8606	1.01003
178	2900	1.01165
178	5206	1.00063
178	9395	1.0043
178	9441	1.00575
179	7862	0.997777
179	8189	1.00028
179	9405	0.999834
179	9662	0.999747
180	2122	1.00298
180	3718	1.00094
180	5780	0.998507
180	9800	0.99993
181	3559	0.996533
181	5638	0.997104
181	6519	1.00132
181	6810	0.998924
182	4690	0.998528
182	8154	0.996213
182	9065	0.996132
182	9883	0.995099
183	5171	0.995804
183	5213	0.995641
183	6921	0.996506
183	8104	0.992057
184	547	0.999243
184	5179	1.00153
184	5760	0.997699
184	7847	1.00077
185	3027	0.99898
185	7280	1.00394
185	7444	0.999133
185	8901	1.00196
186	3248	0.995124
186	3752	0.987653
186	6466	0.983029
186	8001	0.985044
187	412	1.00637
187	7021	1.00415
187	9192	1.00462
187	9948	1.00483
188	3382	0.995335
188	5134	0.994978
188	5171	0.996048
188	8618	0.99357
189	2508	0.988064
189	2579	0.991489
189	7429	0.990507
189	8852	0.988616
190	5345	1.00157
190	8360	1.00334
190	9682	1.00298
190	9886	1.00441
191	2411	0.998526
191	9305	0.996659
191	9387	0.996369
191	9425	0.996644
192	4902	0.993061
192	5593	0.9945
192	7180	0.989408
192	7557	0.993192
193	4397	1.00564
193	8296	0.999031
193	9314	0.999874
193	9763	1.00151
194	6744	0.996397
194	8478	0.996646
194	8820	0.996901
194	9940	0.995212
195	5903	0.997429
195	6450	1.004
195	8421	1.00039
195	9821	1.0009
196	7602	0.999204
196	9385	0.999846
196	9724	1.00046
197	705	1.00162
197	4659	0.999383
197	7968	0.999317
197	9275	0.998209
198	8648	0.998875
198	9820	0.99927
198	9854	0.999721
198	9866	0.999666
199	7937	0.99979
199	8019	1.00079
199	8720	0.999739
199	9999	0.999305
200	2537	1.00174
200	2798	1.00609
200	7525	1.00143
200	9830	0.998702
201	3422	1.00709
201	4141	1.01248
201	5388	1.00694
201	5634	1.01243
202	4586	1.00852
202	9002	1.0021
202	9257	1.00152
202	9786	1.00106
203	5431	0.998866
203	6975	0.998114
203	7765	0.9992
203	9127	0.998576
204	1301	0.996247
204	1898	0.995677
204	6471	0.994277
204	8959	0.993886
205	869	0.998163
205	8386	1.00043
205	8494	1.00005
205	9936	0.999973
206	989	1.00042
206	6793	0.99909
206	9145	0.998183
206	9487	0.999439
207	940	0.999097
207	942	1.01176
207	6889	1.01018
207	6906	1.01342
208	2435	1.00605
208	4078	0.998666
208	6828	0.997758
208	9323	1.00066
209	395	1.00499
209	7102	0.994367
209	8491	0.996983
209	9837	0.995485
210	1382	1.00365
210	2005	1.00629
210	8175	1.00401
210	8846	1.00321
211	1709	1.00359
211	4182	1.00164
211	5428	0.994229
211	8439	1.00153
212	8007	1.0008
212	8021	0.996848
212	9217	1.00002
212	9782	0.999667
213	5495	0.999666
213	8726	0.997704
213	9031	0.999901
213	9687	1.00127
214	1778	1.00615
214	3843	1.01439
214	7970	1.01352
214	9878	1.01386
215	1708	0.993471
215	5403	0.992183
215	8890	0.992238
215	9626	0.990974
216	8893	0.999622
216	9556	0.999384
216	9716	0.998653
216	9778	0.999947
217	1882	0.999394
217	3409	1.00219
217	4891	1.00152
217	9980	1.00054
218	5660	0.999661
218	8493	0.994945
218	8938	0.996898
218	9307	0.996542
219	632	1.00638
219	5174	0.996958
219	8640	0.998719
219	9630	0.999211
220	3400	1.00709
220	6537	1.00334
220	9438	1.00314
220	9570	1.00349
221	2671	1.00186
221	6863	0.994841
221	7813	0.995389
221	9988	0.994766
222	1133	0.988923
222	2767	0.980726
222	4534	0.985397
222	6086	0.986951
223	1934	0.995386
223	3155	0.991462
223	6553	0.994537
223	7850	0.992336
224	285	1.00259
224	3106	1.00495
224	9050	1.00211
224	9544	1.0027
225	343	1.00153
225	7778	0.998437
225	7808	0.999206
225	9586	0.998995
226	7752	0.999199
226	8980	0.999947
226	9727	0.999952
226	9746	1.00043
227	4701	0.998683
227	4724	0.996338
227	5555	0.994825
227	9200	0.994288
228	3593	1.00556
228	4301	1.00911
228	5507	1.01459
228	9354	1.01381
229	4259	1.00295
229	5214	1.00861
229	5626	1.00768
229	8468	1.00678
230	8261	1.00053
230	9609	1.00142
230	9658	1.00026
230	9941	1.0015
231	1860	0.999853
231	5439	1.00323
231	9134	0.998911
231	9819	1.00038
232	3010	0.99797
232	5080	0.994902
232	8850	0.992308
232	9999	0.992308
233	8066	0.996313
233	8856	0.997612
233	9087	0.997488
233	9746	0.997369
234	595	1.00161
234	3078	0.991313
234	6352	0.988065
234	9892	0.98755
235	3269	0.990753
235	4036	0.99381
235	8449	0.992548
235	8485	0.990569
236	5772	1.0014
236	6575	1.00499
236	8582	1.00376
236	9852	1.00274
237	5298	1.00229
237	9268	1.0049
237	9404	1.00525
237	9856	1.00443
238	5915	1.00239
238	8952	1.00351
238	9071	1.00632
238	9775	1.00477
239	1103	1.00748
239	3678	1.00806
239	6676	1.00559
239	8733	1.00803
240	2812	0.998352
240	7161	0.992202
240	8470	0.994838
240	9425	0.993387
241	4029	0.998852
241	7829	0.999399
241	8468	0.996954
241	9148	0.996744
242	7255	0.998163
242	8530	0.999353
242	8721	1.00039
242	9528	0.999197
243	4966	0.999281
243	6457	1.00209
243	9197	1.00272
243	9989	1.00136
244	6392	0.996659
244	9443	0.998676
244	9752	1.00062
244	9764	0.999596
245	4173	1.00283
245	5188	1.00301
245	5486	1.00682
245	10000	1.00577
246	6521	1.00002
246	9186	1.00025
246	9254	0.9989
246	9781	0.999015
247	6594	1.00162
247	7680	0.999355
247	8200	1.00472
247	9513	1.00324
248	9503	0.9996
248	9663	1.0001
248	9699	1.00043
248	9784	0.998376
249	2737	1.00588
249	7563	1.00034
249	8718	0.999503
249	9991	1.00127
250	1852	0.995463
250	8105	0.995117
250	9056	0.994828
251	481	1.00111
251	1646	0.994085
251	5726	0.996585
251	9297	0.99923
252	3359	0.999371
252	7133	0.995373
252	8967	1.00049
252	9332	1.00115
253	715	1.00528
253	3560	1.0009
253	4048	0.999504
253	8960	0.998729
254	514	1.00294
254	8463	0.992985
254	9611	0.993253
254	9928	0.993362
255	2173	1.00034
255	3489	0.997627
255	6518	0.99736
255	9138	1.00106
256	5791	1.00197
256	6103	1.00369
256	9716	1.00494
256	9780	1.00453
257	3228	0.996455
257	6798	0.99276
257	7545	0.988914
258	1047	0.998477
258	6842	1.00098
258	8188	1.00448
258	9632	1.00214
259	2603	1.00241
259	7427	1.00228
259	7596	1.00157
259	9795	1.00165
260	1964	0.995928
260	7851	1.00002
260	9307	1.00007
260	9587	0.999133
261	5480	0.992778
261	6251	0.992753
261	8337	0.991362
261	9074	0.991253
262	2877	0.999736
262	8844	1.00067
262	9084	1.00046
262	9786	1.00012
263	2656	0.993641
263	8032	0.991621
263	8075	0.994328
263	8993	0.991876
264	3352	1.00289
264	9301	0.997719
264	9549	0.99824
264	9914	0.997456
265	3593	1.00839
265	5915	1.01393
265	8884	1.01457
265	9786	1.01706
266	3732	1.00038
266	7885	0.998246
266	8104	0.9968
266	9681	0.997816
267	7795	0.999238
267	9375	0.999594
267	9895	0.999741
267	9965	0.999411
268	2783	0.997757
268	7004	1.00212
268	7839	0.998636
268	9877	0.996534
269	418	1.01643
269	867	1.00998
269	1323	1.00854
269	4901	1.01144
270	7517	0.996974
270	8258	1.0018
270	8556	1.00225
270	9780	1.00159
271	8182	1.00088
271	9278	1.00417
271	9914	1.0042
271	9961	1.00335
272	5518	1.00177
272	5523	0.999778
272	6652	1.00291
272	7858	1.00311
273	1112	1.00367
273	8022	1.00699
273	8322	1.01138
273	9013	1.00971
274	3617	1.00701
274	7782	1.00365
274	7999	1.00302
274	8033	0.99849
275	5110	0.997576
275	8110	0.999678
275	9481	0.998767
276	2800	0.999849
276	7477	1.00027
276	8340	0.994739
276	8851	0.997833
277	2433	1.00584
277	7437	1.00236
277	8394	1.00194
277	9304	1.00231
278	1266	0.992161
278	5218	0.985832
278	5661	0.984413
278	6910	0.985292
279	5873	1.0036
279	9232	1.00189
279	9462	1.00009
279	9804	1.00103
280	3554	1.00758
280	3629	1.01197
280	7147	1.01625
280	7794	1.01424
281	4576	1.00355
281	9022	1.00496
281	9851	1.00486
282	2385	0.997837
282	6966	0.995485
282	9491	0.995535
282	9642	0.996342
283	4848	1.00833
283	6166	1.00248
283	6627	1.00118
283	9348	1.00571
284	7793	0.996798
284	8747	0.99622
284	8896	0.996661
284	9631	0.996532
285	8051	0.99833
285	9029	0.99941
285	9565	0.999671
286	5574	0.999967
286	9318	1.00565
286	9948	1.00664
286	9958	1.00598
287	7324	0.998133
287	8874	0.995011
287	9103	0.998651
287	9604	0.996831
288	1020	0.998155
288	1231	0.998849
288	6394	0.994299
288	7031	0.997173
289	4003	1.00858
289	4312	1.00009
289	6856	1.00442
289	7645	1.00609
290	460	1.00303
290	4356	0.996068
290	6093	0.995132
290	8720	0.992759
291	634	1.01967
291	2573	1.00899
291	4911	1.00895
291	8884	1.00571
292	661	0.998943
292	6742	0.997368
292	8304	0.997305
292	8653	0.998268
293	3081	0.997062
293	5842	0.999992
293	8515	0.999897
293	9893	1.00058
294	2669	0.994802
294	4096	1.00188
294	8115	0.998646
294	9468	0.99754
295	1629	0.998735
295	7549	1.00021
295	7631	1.00107
295	9633	1.00072
296	7542	1.00198
296	9861	1.00146
296	9931	1.00043
296	9966	1.00101
297	6080	0.996702
297	6463	0.997401
297	7531	0.994685
297	8361	0.99686
298	839	0.994808
298	8125	0.99586
298	9008	0.993383
298	9135	0.992431
299	5083	1.00376
299	7807	1.0016
299	8418	0.999152
299	8971	1.00098
300	4542	0.998923
300	4553	0.999626
300	9266	0.997648
300	9774	0.997717
301	6038	1.00203
301	7428	0.998114
301	9064	0.998857
301	9165	0.998471
302	3371	1.00014
302	6022	1.00403
302	7889	1.00025
302	9713	1.00127
303	374	0.992732
303	9676	0.993993
303	9761	0.993445
303	9818	0.993137
304	572	0.994911
304	5379	1.00255
304	8945	0.997745
304	9368	0.997853
305	3081	1.00169
305	4776	1.00286
305	5097	1.00193
305	5262	1.00437
306	5186	0.999944
306	8896	1.00218
306	9892	1.00079
306	9918	1.00068
307	1932	0.99187
307	3696	0.983901
307	4471	0.989536
307	8643	0.983871
308	1554	1.00103
308	2133	1.00848
308	9586	1.01007
308	9789	1.00947
309	5516	0.998729
309	7286	1.00071
309	8893	0.998816
309	9895	0.998093
310	5550	1.00318
310	5677	1.00204
310	5962	1.00144
310	8572	1.00236
311	2232	1.00733
311	3577	1.00981
311	8790	1.00961
311	9937	1.00693
312	7933	0.994605
312	8020	0.992579
312	8309	0.996012
312	9960	0.993012
313	546	0.993557
313	3469	1.00037
313	8066	0.993162
313	9331	0.995472
314	2512	0.998843
314	7920	0.998694
314	8490	0.995781
314	9693	0.997193
315	1852	0.999934
315	7026	0.997571
315	9645	0.997992
315	9882	0.998436
316	2252	1.00888
316	9026	1.00491
316	9104	1.00477
316	9740	1.00432
317	387	0.992037
317	3527	1.00611
317	5722	0.996371
317	8010	0.991538
318	3771	1.00352
318	7526	1.00593
318	8042	1.00615
318	9940	1.00823
319	3605	1.00294
319	4045	0.99973
319	4108	1.00079
319	9116	0.99812
320	9097	0.998984
320	9248	0.999365
320	9945	0.998865
320	9991	0.99903
321	1312	0.998852
321	3447	1.00391
321	8443	1.00087
321	8865	0.997555
322	1773	1.00455
322	4723	1.00904
322	7690	1.00788
322	9038	1.00891
323	4234	0.998486
323	4615	0.997009
323	5828	0.999857
323	9318	0.996682
324	926	1.00195
324	5075	1.00142
324	6816	1.00221
324	7659	1.00006
325	3442	0.999389
325	8422	1.00136
325	9014	1.00434
325	9833	1.00335
326	6626	0.994282
326	8001	0.996693
326	8355	0.994384
326	9734	0.994164
327	5922	0.999411
327	8933	1.00334
327	8968	0.997737
327	9968	0.999272
328	5595	1.00046
328	8796	0.997461
328	9498	0.998617
329	6786	1.00536
329	7698	1.00453
329	7715	1.00534
329	9654	1.00718
330	366	0.999911
330	2442	1.0057
330	4282	1.01013
330	9977	1.00887
331	3068	0.997678
331	4736	1.0006
331	9097	0.997845
331	9405	0.998502
332	7282	0.999545
332	9252	0.999571
332	9549	0.999136
332	9927	0.998538
333	1532	1.00394
333	4776	1.00553
333	8681	1.00772
333	9037	1.00518
334	3259	1.00195
334	7180	1.00672
334	7888	1.00599
334	9286	1.00885
335	1379	1.00419
335	6164	1.01069
335	7256	1.00622
335	9582	1.01085
336	4306	0.997927
336	8507	1.00185
336	8523	0.999451
336	9677	0.999794
337	1483	1.00174
337	7544	0.99774
337	7589	0.998629
337	8363	1.00105
338	3163	0.996325
338	6999	0.998444
338	8686	0.996965
338	9020	0.99938
339	4467	0.995208
339	7762	0.997497
339	9302	1.00019
339	9598	0.999059
340	3512	1.00545
340	8703	1.00018
340	9090	1.00357
340	9872	1.00295
341	5925	1.00107
341	7341	1.00238
341	9184	1.00294
342	7527	0.999861
342	8643	0.99908
342	9117	0.997815
342	9976	0.997476
343	2236	0.999235
343	8349	1.00147
343	9725	1.0027
344	2698	0.998776
344	8683	1.00162
344	8949	1.00161
344	9886	1.00171
345	6764	0.997813
345	7899	1.00061
345	8901	1.00114
345	9454	0.999177
346	3660	1.00456
346	6948	1.00494
346	9685	1.00684
346	9904	1.00692
347	523	1.00417
347	982	1.00699
347	5733	1.01111
347	8536	1.01207
348	4549	1.00113
348	8964	0.999987
348	9251	1.00128
348	9563	0.999809
349	850	1.00146
349	5163	1.00851
349	6244	1.00296
349	9350	1.00505
350	1247	0.996836
350	2774	1.00134
350	6217	0.999394
350	8793	1.00063
351	361	1.00839
351	9242	1.00371
351	9813	1.00487
351	9928	1.00422
352	4695	0.99971
352	9189	1.0032
352	9530	1.004
352	9689	1.00232
353	7565	0.999385
353	8777	0.999252
353	9176	0.997136
353	9529	0.998694
354	6320	0.999049
354	9649	0.995565
